Group,Count,Owner,Parent.int_groups,Register,Field,Path,Name,Type,Allow during port up,"Flags for SW
ignore_all
ignore_once
none",Severity,,info (I) action (default is none),I->E count thresh,,error (E) action (default is count),Error->Fatal count threshold,Description or Action in case of Fatal,,vs. Capri,,fatal (F) action (default is reset),1st,Line,Key
ddr,4,Daniel,mc.mc[#].mcc#,int_mc,mcc#,mc.mc[#].int_mc,int_mc.mcc.controller,,,,info (I),,none,n/a,,n/a,n/a,"Need to read controller registers: INT_STATUS_MODE, INT_STATUS_MISC, INT_STATUS_INIT, INT_STATUS_MISC, INT_STATUS_FREQ, INT_STATUS_DIMM, INT_STATUS_DFI, INT_STATUS_BIST (pass), INT_STATUS_TRAINING (pass), INT_STATUS_LOWPOWER, INT_STATUS_DFI (init complete)",,added,,,1,200,int_mcmcc#mc.mc[#].int_mcint_mc.mcc#
ddr,4,Daniel,mc.mc[#].mcc#,int_mc,mcc#,mc.mc[#].int_mc,int_mc.mcc.ahb_resp_error,,,,error (E),,n/a,n/a,,n/a,n/a,Hardware Error,,added,,,1,200,int_mcmcc#mc.mc[#].int_mcint_mc.mcc#
ddr,4,Daniel,mc.mc[#].mcc#,int_mc,mcc#,mc.mc[#].int_mc,int_mc.mcc.dfi_init_complete,,,,info (I),,none,n/a,,n/a,n/a,Duplicated status. Same as INT_STATUS_DFI's init complete,,added,,,1,200,int_mcmcc#mc.mc[#].int_mcint_mc.mcc#
ddr,4,Daniel,mc.mc[#].mcc#,int_mc,mcm#,mc.mc[#].int_mc,int_mc.mcm.smbus_req,,,,info (I),,none,n/a,,n/a,n/a,HW <-> SW smbus interaction,,added,,,1,201,int_mcmcm#mc.mc[#].int_mcint_mc.mcm#
ddr,8,Daniel,mc.mc[#].mcc#,int_mcc,cntrl_freq_change_req,mc.mc[#].mcc#.int_mcc,int_mcc.cntrl_freq_change_req,,,,info (I),,none,n/a,,n/a,n/a,HW <-> SW ddr freq change interaction,,added,,,1,203,int_mcccntrl_freq_change_reqmc.mc[#].mcc#.int_mccint_mcc.cntrl_freq_change_req
ddr,8,Daniel,mc.mc[#].mcc#,int_mcc,controller_busy,mc.mc[#].mcc#.int_mcc,int_mcc.controller_busy,,,,info (I),,none,n/a,,n/a,n/a,"Info only, no action",,added,,,1,204,int_mcccontroller_busymc.mc[#].mcc#.int_mccint_mcc.controller_busy
ddr,16,Daniel,mc.mc[#].mcc#,int_mcc,ecc_dataout_corrected_#,mc.mc[#].mcc#.int_mcc,int_mcc.ecc_dataout_corrected_#,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,ecc,207,int_mccecc_dataout_corrected_#mc.mc[#].mcc#.int_mccint_mcc.ecc_dataout_corrected_#
ddr,16,Daniel,mc.mc[#].mcc#,int_mcc,ecc_dataout_uncorrected_#,mc.mc[#].mcc#.int_mcc,int_mcc.ecc_dataout_uncorrected_#,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,ecc,208,int_mccecc_dataout_uncorrected_#mc.mc[#].mcc#.int_mccint_mcc.ecc_dataout_uncorrected_#
ddr,8,Daniel,mc.mc[#].mcc#,int_mcc,mem_rst_valid,mc.mc[#].mcc#.int_mcc,int_mcc.mem_rst_valid,,,,info (I),,none,n/a,,SW should mask,n/a,Unused: Should use mem_rst_valid parameter,,added,,,1,209,int_mccmem_rst_validmc.mc[#].mcc#.int_mccint_mcc.mem_rst_valid
,,Daniel,mc.mc[#].mcm#,,,,n/a,,,,SW-MASK-IGNORE,,,,,,,Unused: tied to 0,,,,,,,
mac,1,Daniel,mx.mx,int_ecc,correctable_core,mx.mx.int_ecc,int_ecc.correctable_core,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,1,359,int_ecccorrectable_coremx.mx[#].int_eccint_ecc.correctable_core
mac,1,Daniel,mx.mx,int_ecc,correctable,mx.mx.int_ecc,int_ecc.correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,added,,send chip to Avago,,360,int_ecccorrectablemx.mx[#].int_eccint_ecc.correctable
mac,1,Daniel,mx.mx,int_ecc,uncorrectable_core,mx.mx.int_ecc,int_ecc.uncorrectable_core,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,1,361,int_eccuncorrectable_coremx.mx[#].int_eccint_ecc.uncorrectable_core
mac,1,Daniel,mx.mx,int_ecc,uncorrectable,mx.mx.int_ecc,int_ecc.uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,,362,int_eccuncorrectablemx.mx[#].int_eccint_ecc.uncorrectable
mac,5,Daniel,mx.mx,int_fixer,missing_eof_#,mx.mx.int_fixer,int_fixer.missing_eof_#,,,,error (E),,n/a,n/a,,n/a,n/a,Debug: mac -> mx rx error,,added,,,1,363,int_fixermissing_eof_#mx.mx[#].int_fixerint_fixer.missing_eof_#
mac,5,Daniel,mx.mx,int_fixer,timeout_#,mx.mx.int_fixer,int_fixer.timeout_#,,,,error (E),,n/a,n/a,,n/a,n/a,Debug: mac -> mx rx error,,added,,,1,364,int_fixertimeout_#mx.mx[#].int_fixerint_fixer.timeout_#
mac,5,Daniel,mx.mx,int_flush,flush_#,mx.mx.int_flush,int_flush.flush_#,,,,error (E),,n/a,n/a,,n/a,n/a,Debug: pf -> mx timeout error,,added,,,1,365,int_flushflush_#mx.mx[#].int_flushint_flush.flush_#
mac,1,Daniel,mx.mx,int_mac,intr_an,mx.mx.int_mac,int_mac.intr_an,,,,info (I),,none,n/a,,n/a,n/a,MX Comira mac AN complete interrupt,,added,,,1,366,int_macintr_anmx.mx[#].int_macint_mac.intr_an
mac,1,Daniel,mx.mx,int_mac,intr,mx.mx.int_mac,int_mac.intr,,,,error (E),,n/a,n/a,,n/a,n/a,MX Comira mac interrupt,,added,,,1,367,int_macintrmx.mx[#].int_macint_mac.intr
mac,1,Daniel,mx.mx,int_sd,pmd_micro_ext_intr,mx.mx.int_sd,int_sd.pmd_micro_ext_intr,,,,error (E),,n/a,n/a,,n/a,n/a,MX serdes error,,added,,,1,368,int_sdpmd_micro_ext_intrmx.mx[#].int_sdint_sd.pmd_micro_ext_intr
p4,2,Daniel,rd.pics.picc / sse.pics.picc / ssi.pics.picc / td.pics.picc / xd.xd.picc,int_picc,cache_hbm_bresp_decerr,rd.pics.picc.int_picc,int_picc.cache_hbm_bresp_decerr,,,,fatal (F),,n/a,n/a,,n/a,n/a,Receive error from read to noc,,added,,,,1019,int_picccache_hbm_bresp_decerrrpc.pics.picc.int_piccint_picc.cache_hbm_bresp_decerr
p4,2,Daniel,rd.pics.picc / sse.pics.picc / ssi.pics.picc / td.pics.picc / xd.xd.picc,int_picc,cache_hbm_bresp_slverr,rd.pics.picc.int_picc,int_picc.cache_hbm_bresp_slverr,,,,error (E),,n/a,n/a,,n/a,n/a,Receive error from read to noc,,added,,,,1020,int_picccache_hbm_bresp_slverrrpc.pics.picc.int_piccint_picc.cache_hbm_bresp_slverr
p4,2,Daniel,rd.pics.picc / sse.pics.picc / ssi.pics.picc / td.pics.picc / xd.xd.picc,int_picc,cache_hbm_rresp_decerr,rd.pics.picc.int_picc,int_picc.cache_hbm_rresp_decerr,,,,fatal (F),,n/a,n/a,,n/a,n/a,Receive error from read to noc,,added,,,,1021,int_picccache_hbm_rresp_decerrrpc.pics.picc.int_piccint_picc.cache_hbm_rresp_decerr
p4,2,Daniel,rd.pics.picc / sse.pics.picc / ssi.pics.picc / td.pics.picc / xd.xd.picc,int_picc,cache_hbm_rresp_slverr,rd.pics.picc.int_picc,int_picc.cache_hbm_rresp_slverr,,,,error (E),,n/a,n/a,,n/a,n/a,Receive error from read to noc,,added,,,,1022,int_picccache_hbm_rresp_slverrrpc.pics.picc.int_piccint_picc.cache_hbm_rresp_slverr
p4,2,Daniel,rd.pics.picc / sse.pics.picc / ssi.pics.picc / td.pics.picc / xd.xd.picc,int_picc,correctable_ecc,rd.pics.picc.int_picc,int_picc.correctable_ecc,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,,1023,int_picccorrectable_eccrpc.pics.picc.int_piccint_picc.correctable_ecc
p4,2,Daniel,rd.pics.picc / sse.pics.picc / ssi.pics.picc / td.pics.picc / xd.xd.picc,int_picc,uncorrectable_ecc,rd.pics.picc.int_picc,int_picc.uncorrectable_ecc,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,,1024,int_piccuncorrectable_eccrpc.pics.picc.int_piccint_picc.uncorrectable_ecc
p4,2,Daniel,rd.pics.pich / sse.pics.pich / ssi.pics.pich / td.pics.pich,int_pich,cache_hbm_bresp_decerr,rd.pics.pich.int_pich,int_pich.cache_hbm_bresp_decerr,,,,fatal (F),,n/a,n/a,,n/a,n/a,Receive error from read to noc,,added,,,,1025,int_picccache_hbm_bresp_decerrrpc.pics.picc.int_piccint_picc.cache_hbm_bresp_decerr
p4,2,Daniel,rd.pics.pich / sse.pics.pich / ssi.pics.pich / td.pics.pich,int_pich,cache_hbm_bresp_slverr,rd.pics.pich.int_pich,int_pich.cache_hbm_bresp_slverr,,,,error (E),,n/a,n/a,,n/a,n/a,Receive error from read to noc,,added,,,,1026,int_picccache_hbm_bresp_slverrrpc.pics.picc.int_piccint_picc.cache_hbm_bresp_slverr
p4,2,Daniel,rd.pics.pich / sse.pics.pich / ssi.pics.pich / td.pics.pich,int_pich,cache_hbm_rresp_decerr,rd.pics.pich.int_pich,int_pich.cache_hbm_rresp_decerr,,,,fatal (F),,n/a,n/a,,n/a,n/a,Receive error from read to noc,,added,,,,1027,int_picccache_hbm_rresp_decerrrpc.pics.picc.int_piccint_picc.cache_hbm_rresp_decerr
p4,2,Daniel,rd.pics.pich / sse.pics.pich / ssi.pics.pich / td.pics.pich,int_pich,cache_hbm_rresp_slverr,rd.pics.pich.int_pich,int_pich.cache_hbm_rresp_slverr,,,,error (E),,n/a,n/a,,n/a,n/a,Receive error from read to noc,,added,,,,1028,int_picccache_hbm_rresp_slverrrpc.pics.picc.int_piccint_picc.cache_hbm_rresp_slverr
p4,2,Daniel,rd.pics.pich / sse.pics.pich / ssi.pics.pich / td.pics.pich,int_pich,correctable_ecc,rd.pics.pich.int_pich,int_pich.correctable_ecc,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,,1029,int_picccorrectable_eccrpc.pics.picc.int_piccint_picc.correctable_ecc
p4,2,Daniel,rd.pics.pich / sse.pics.pich / ssi.pics.pich / td.pics.pich,int_pich,uncorrectable_ecc,rd.pics.pich.int_pich,int_pich.uncorrectable_ecc,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,,1030,int_piccuncorrectable_eccrpc.pics.picc.int_piccint_picc.uncorrectable_ecc
p4,2,Mike,rd.pics.p#invf / sse.pics.p#invf / ssi.pics.p#invf / td.pics.p#invf / xd.xd.p#invf,int_filter,axi_freeze,rd.pics.p#invf.int_filter,int_filter.axi_freeze,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,1031,int_filteraxi_freezerd.pics.p#invf.int_filterint_filter.axi_freeze
p4,2,Mike,rd.pics.p#invf / sse.pics.p#invf / ssi.pics.p#invf / td.pics.p#invf / xd.xd.p#invf,int_filter,axi_int_filter,rd.pics.p#invf.int_filter,int_filter.axi_int_filter,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,1032,int_filteraxi_int_filterrd.pics.p#invf.int_filterint_filter.axi_int_filter
p4,2,Mike,rd.pics.p#invf / sse.pics.p#invf / ssi.pics.p#invf / td.pics.p#invf / xd.xd.p#invf,int_filter,read_response_err,rd.pics.p#invf.int_filter,int_filter.read_response_err,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,1033,int_filterread_response_errrd.pics.p#invf.int_filterint_filter.read_response_err
p4,2,Mike,rd.pics.p#invf / sse.pics.p#invf / ssi.pics.p#invf / td.pics.p#invf / xd.xd.p#invf,int_filter,response_log_timeout_err,rd.pics.p#invf.int_filter,int_filter.response_log_timeout_err,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,1034,int_filterresponse_log_timeout_errrd.pics.p#invf.int_filterint_filter.response_log_timeout_err
p4,2,Mike,rd.pics.p#invf / sse.pics.p#invf / ssi.pics.p#invf / td.pics.p#invf / xd.xd.p#invf,int_filter,write_response_err,rd.pics.p#invf.int_filter,int_filter.write_response_err,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,1035,int_filterwrite_response_errrd.pics.p#invf.int_filterint_filter.write_response_err
p4,1,Daniel,rd.pics / sse.pics / ssi.pics / td.pics,int_badaddr,bg_bad_addr,rd.pics.int_badaddr,int_badaddr.bg_bad_addr,,,,error (E),,n/a,n/a,,n/a,n/a,PIC SW programming error,,added,,,,1036,int_badaddrbg_bad_addrrpc.pics.int_badaddrint_badaddr.bg_bad_addr
p4,1,Daniel,rd.pics / sse.pics / ssi.pics / td.pics,int_badaddr,cpu_bad_addr,rd.pics.int_badaddr,int_badaddr.cpu_bad_addr,,,,error (E),,n/a,n/a,,n/a,n/a,PIC SW programming error,,added,,,,1037,int_badaddrcpu_bad_addrrpc.pics.int_badaddrint_badaddr.cpu_bad_addr
p4,8,Daniel,rd.pics / sse.pics / ssi.pics / td.pics,int_badaddr,rdreq#_bad_addr,rd.pics.int_badaddr,int_badaddr.rdreq#_bad_addr,,,,error (E),,n/a,n/a,,n/a,n/a,TE/MPU/TE SW programming error,,added,,,,1038,int_badaddrrdreq#_bad_addrrpc.pics.int_badaddrint_badaddr.rdreq#_bad_addr
p4,8,Daniel,rd.pics / sse.pics / ssi.pics / td.pics,int_badaddr,wrreq#_bad_addr,rd.pics.int_badaddr,int_badaddr.wrreq#_bad_addr,,,,error (E),,n/a,n/a,,n/a,n/a,TE/MPU/TE SW programming error,,added,,,,1039,int_badaddrwrreq#_bad_addrrpc.pics.int_badaddrint_badaddr.wrreq#_bad_addr
p4,16,Daniel,rd.pics / sse.pics / ssi.pics / td.pics,int_bg,unfinished_bg#,rd.pics.int_bg,int_bg.unfinished_bg#,,,,error (E),,n/a,n/a,,n/a,n/a,PIC SW programming error,,added,,,,1040,int_bgunfinished_bg#rd.pics.int_bgint_bg.unfinished_bg#
p4,1,Daniel,rd.pics / sse.pics / ssi.pics / td.pics,int_pics,correctable_ecc,rd.pics.int_pics,int_pics.correctable_ecc,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,ecc,1041,int_picscorrectable_eccrd.pics.int_picsint_pics.correctable_ecc
p4,1,Daniel,rd.pics / sse.pics / ssi.pics / td.pics,int_pics,too_many_rl_sch_error,rd.pics.int_pics,int_pics.too_many_rl_sch_error,,,,error (E),,n/a,n/a,,n/a,n/a,Hardware Error,,added,,,,1045,int_picstoo_many_rl_sch_errorrd.pics.int_picsint_pics.too_many_rl_sch_error
p4,1,Daniel,rd.pics / sse.pics / ssi.pics / td.pics,int_pics,uncorrectable_ecc,rd.pics.int_pics,int_pics.uncorrectable_ecc,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,ecc,1046,int_picsuncorrectable_eccrd.pics.int_picsint_pics.uncorrectable_ecc
p4,1,Daniel,tse.pict / tsi.pict,int_pict,ca_tcam_credit_overflow,tse.pict.int_pict,int_pict.ca_tcam_credit_overflow,,,,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,added,,,,1047,int_pictca_tcam_credit_overflowtse.pict.int_pictint_pict.ca_tcam_credit_overflow
p4,1,Daniel,tse.pict / tsi.pict,int_pict,ca_tcam_credit_underrun,tse.pict.int_pict,int_pict.ca_tcam_credit_underrun,,,,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,added,,,,1048,int_pictca_tcam_credit_underruntse.pict.int_pictint_pict.ca_tcam_credit_underrun
p4,8,Daniel,tse.pict / tsi.pict,int_pict,ca_tcam_rslt_fifo_overflow#,tse.pict.int_pict,int_pict.ca_tcam_rslt_fifo_overflow#,,,,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,added,,,,1049,int_pictca_tcam_rslt_fifo_overflow#tse.pict.int_pictint_pict.ca_tcam_rslt_fifo_overflow#
p4,2,Ganlin,is.is[#],int_is,ff_ovfl,is.is[#].int_is,int_is.ff_ovfl,,,-,fatal (F),,n/a,n/a,,n/a,>0,Hardware Error,,added,,,1,198,int_isff_ovflis.is[#].int_isint_is.ff_ovfl
p4,2,Ganlin,is.is[#],int_is,icv_chk_fail,is.is[#].int_is,int_is.icv_chk_fail,,,-,info (I),,none,n/a,,n/a,n/a,,,added,,,1,199,int_isicv_chk_failis.is[#].int_isint_is.icv_chk_fail
offloads,1,Ganlin,md.hens,int_axi_err,rrsp_err,md.hens.int_axi_err,int_axi_err.rrsp_err,axi,,-,error (E),,n/a,n/a,,"fix the address range or program, check slave interrupts",never,Software Error,,,,,,211,int_axi_errrrsp_errmd.hens.int_axi_errint_axi_err.rrsp_err
offloads,1,Ganlin,md.hens,int_axi_err,wrsp_err,md.hens.int_axi_err,int_axi_err.wrsp_err,axi,,-,error (E),,n/a,n/a,,"fix the address range or program, check slave interrupts",never,Software Error,,,,,,212,int_axi_errwrsp_errmd.hens.int_axi_errint_axi_err.wrsp_err
offloads,2,Ganlin,md.hens,int_bw_err,axi#_rd_bw_fifo_ovfl,md.hens.int_bw_err,int_bw_err.axi#_rd_bw_fifo_ovfl,axi,,-,error (E),,n/a,n/a,,n/a,n/a,,,added,,,1,213,int_bw_erraxi#_rd_bw_fifo_ovflmd.hens.int_bw_errint_bw_err.axi#_rd_bw_fifo_ovfl
offloads,2,Ganlin,md.hens,int_bw_err,axi#_wr_bw_fifo_ovfl,md.hens.int_bw_err,int_bw_err.axi#_wr_bw_fifo_ovfl,axi,,-,error (E),,n/a,n/a,,n/a,n/a,,,added,,,1,214,int_bw_erraxi#_wr_bw_fifo_ovflmd.hens.int_bw_errint_bw_err.axi#_wr_bw_fifo_ovfl
offloads,2,Ganlin,md.hens,int_drbg#_cryptoram_ecc,correctable_err,md.hens.int_drbg#_cryptoram_ecc,int_drbg#_cryptoram_ecc.correctable_err,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,,215,int_drbg_cryptoram_ecccorrectable_errmd.hens.int_drbg_cryptoram_eccint_drbg_cryptoram_ecc.correctable_err
offloads,2,Ganlin,md.hens,int_drbg#_cryptoram_ecc,uncorrectable_err,md.hens.int_drbg#_cryptoram_ecc,int_drbg#_cryptoram_ecc.uncorrectable_err,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,Hardware Error,,added,,send chip to Avago,,216,int_drbg_cryptoram_eccuncorrectable_errmd.hens.int_drbg_cryptoram_eccint_drbg_cryptoram_ecc.uncorrectable_err
offloads,2,Ganlin,md.hens,int_drbg#_intram_ecc,correctable_err,md.hens.int_drbg#_intram_ecc,int_drbg#_intram_ecc.correctable_err,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,,217,int_drbg_intram_ecccorrectable_errmd.hens.int_drbg_intram_eccint_drbg_intram_ecc.correctable_err
offloads,2,Ganlin,md.hens,int_drbg#_intram_ecc,uncorrectable_err,md.hens.int_drbg#_intram_ecc,int_drbg#_intram_ecc.uncorrectable_err,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,Hardware Error,,added,,send chip to Avago,,218,int_drbg_intram_eccuncorrectable_errmd.hens.int_drbg_intram_eccint_drbg_intram_ecc.uncorrectable_err
offloads,1,Ganlin,md.hens,int_ipcore,cp,md.hens.int_ipcore,int_ipcore.cp,,,-,*parent-bit*,,n/a,n/a,,See details under link,n/a,,,,,,,219,int_ipcorecpmd.hens.int_ipcoreint_ipcore.cp
offloads,1,Ganlin,md.hens,int_ipcore,cs,md.hens.int_ipcore,int_ipcore.cs,,,-,*parent-bit*,,n/a,n/a,,n/a,n/a,,,added,,,1,220,int_ipcorecsmd.hens.int_ipcoreint_ipcore.cs
offloads,1,Ganlin,md.hens,int_ipcore,dc,md.hens.int_ipcore,int_ipcore.dc,,,-,*parent-bit*,,n/a,n/a,,See details under link,n/a,,,,,,,221,int_ipcoredcmd.hens.int_ipcoreint_ipcore.dc
offloads,2,Ganlin,md.hens,int_ipcore,drbg#,md.hens.int_ipcore,int_ipcore.drbg#,,,-,*parent-bit*,,n/a,n/a,,See details under link,n/a,,,added,,,,222,int_ipcoredrbgmd.hens.int_ipcoreint_ipcore.drbg
offloads,1,Ganlin,md.hens,int_ipcore,ec,md.hens.int_ipcore,int_ipcore.ec,,,-,*parent-bit*,,n/a,n/a,,n/a,n/a,,,added,,,1,223,int_ipcoreecmd.hens.int_ipcoreint_ipcore.ec
offloads,1,Ganlin,md.hens,int_ipcore,gu,md.hens.int_ipcore,int_ipcore.gu,,,-,*parent-bit*,,n/a,n/a,,n/a,n/a,,,added,,,1,224,int_ipcoregumd.hens.int_ipcoreint_ipcore.gu
offloads,1,Ganlin,md.hens,int_ipcore,gz,md.hens.int_ipcore,int_ipcore.gz,,,-,*parent-bit*,,n/a,n/a,,n/a,n/a,,,added,,,1,225,int_ipcoregzmd.hens.int_ipcoreint_ipcore.gz
offloads,1,Ganlin,md.hens,int_ipcore,hs,md.hens.int_ipcore,int_ipcore.hs,,,-,*parent-bit*,,n/a,n/a,,n/a,n/a,,,added,,,1,226,int_ipcorehsmd.hens.int_ipcoreint_ipcore.hs
offloads,2,Ganlin,md.hens,int_ipcore,pk#,md.hens.int_ipcore,int_ipcore.pk#,,,-,*parent-bit*,,n/a,n/a,,See details under link,n/a,,,added,,,,227,int_ipcorepkmd.hens.int_ipcoreint_ipcore.pk
offloads,4,Ganlin,md.hens,int_ipcore,sym#,md.hens.int_ipcore,int_ipcore.sym#,,,-,*parent-bit*,,n/a,n/a,,n/a,n/a,,,added,,,1,228,int_ipcoresym#md.hens.int_ipcoreint_ipcore.sym#
offloads,1,Ganlin,md.hens,int_pk_ecc,correctable_err,md.hens.int_pk_ecc,int_pk_ecc.correctable_err,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,,,send chip to Avago,,229,int_pk_ecccorrectable_errmd.hens.int_pk_eccint_pk_ecc.correctable_err
offloads,1,Ganlin,md.hens,int_pk_ecc,uncorrectable_err,md.hens.int_pk_ecc,int_pk_ecc.uncorrectable_err,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,send chip to Avago,,230,int_pk_eccuncorrectable_errmd.hens.int_pk_eccint_pk_ecc.uncorrectable_err
offloads,2,Ganlin,md.hese,int_invf,invf#,md.hese.int_invf,int_invf.invf#,,,,*parent-bit*,,none,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,1,231,int_invfinvf#md.hese.int_invfint_invf.invf#
offloads,4,Ganlin,md.hese.mdinvf#,int_filter,axi_freeze,md.hese.mdinvf#.int_filter,int_filter.axi_freeze,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,232,int_filteraxi_freezemd.hese.mdinvf#.int_filterint_filter.axi_freeze
offloads,4,Ganlin,md.hese.mdinvf#,int_filter,axi_int_filter,md.hese.mdinvf#.int_filter,int_filter.axi_int_filter,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,233,int_filteraxi_int_filtermd.hese.mdinvf#.int_filterint_filter.axi_int_filter
offloads,4,Ganlin,md.hese.mdinvf#,int_filter,read_response_err,md.hese.mdinvf#.int_filter,int_filter.read_response_err,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,234,int_filterread_response_errmd.hese.mdinvf#.int_filterint_filter.read_response_err
offloads,4,Ganlin,md.hese.mdinvf#,int_filter,response_log_timeout_err,md.hese.mdinvf#.int_filter,int_filter.response_log_timeout_err,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,235,int_filterresponse_log_timeout_errmd.hese.mdinvf#.int_filterint_filter.response_log_timeout_err
offloads,4,Ganlin,md.hese.mdinvf#,int_filter,write_response_err,md.hese.mdinvf#.int_filter,int_filter.write_response_err,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,236,int_filterwrite_response_errmd.hese.mdinvf#.int_filterint_filter.write_response_err
offloads,4,Ganlin,mp.mpns,int_crypto,mpp#,mp.mpns.int_crypto,int_crypto.mpp#,,,-,*parent-bit*,,n/a,n/a,,See details under link,n/a,,,,,,,248,int_cryptompp#mp.mpns.int_cryptoint_crypto.mpp#
p4+rxdma,2,Georges,pr.pr.psp / pt.pt.psp / xd.pt.psp,int_err,lb_phv_almost_full_timeout_err,pr.pr.psp.int_err,int_err.lb_phv_almost_full_timeout_err,phv,,-,error (E),,n/a,n/a,,send to asic team for debug,1,the PHV state machine waited for longer than cfg_profile_almost_full_timer_max,,,,may need to reset the dma or chip,,798,int_errlb_phv_almost_full_timeout_errpr.pr.psp.int_errint_err.lb_phv_almost_full_timeout_err
p4+rxdma,2,Georges,pr.pr.psp / pt.pt.psp / xd.pt.psp,int_err,lb_pkt_almost_full_timeout_err,pr.pr.psp.int_err,int_err.lb_pkt_almost_full_timeout_err,pbus,,-,error (E),,n/a,n/a,,send to asic team for debug,1,the PKT state machine waited for longer than cfg_profile_almost_full_timer_max,,,,may need to reset the dma or chip,,799,int_errlb_pkt_almost_full_timeout_errpr.pr.psp.int_errint_err.lb_pkt_almost_full_timeout_err
p4+rxdma,2,Georges,pr.pr.psp / pt.pt.psp / xd.pt.psp,int_err,ma_drdy_timeout_err,pr.pr.psp.int_err,int_err.ma_drdy_timeout_err,,,,fatal (F),,n/a,n/a,,n/a,n/a,"the stage PHV interface is stuck, debug the p4 program",,added,,,,800,int_errma_drdy_timeout_errpr.pr.psp.int_errint_err.ma_drdy_timeout_err
p4+rxdma,2,Georges,pr.pr.psp / pt.pt.psp / xd.pt.psp,int_err,max_recir_count_err,pr.pr.psp.int_err,int_err.max_recir_count_err,phv,,-,error (E),,n/a,n/a,,fix program,never,a packet was recirculated through P4+ more than the cfg_profile_recirc_max,,,,n/a,,801,int_errmax_recir_count_errpr.pr.psp.int_errint_err.max_recir_count_err
